iteration,rsme_in,rsme_out,rsme_tot,mape_in,mape_out,mape_tot,ape_in,ape_out,ape_tot
0,43.824150666594505,39.285493075847626,41.61673967540264,54.98105239868164,50.63906478881836,52.81128692626953,60259730.91665662,55437822.3667808,115697553.28343746
0,43.82414585351944,39.28549066931009,41.616734862327576,82.84368896484375,79.69446563720703,81.26970672607422,108141834.9088937,103948767.39521605,212090602.3041096, 27.99234684523236
0,19.875490002334118,20.18234519660473,20.02950359135866,34.34284210205078,34.964927673339844,34.65376281738281,44830185.2887298,45606189.995356224,90436375.28408612, 12.072444150151265
